,from_dest,co2_emissions,price,from_airport_code,dest_airport_code,distance
1466,"CGO,IST",1296000.0,2742.0,CGO,IST,7197.943747320831
1467,"CGO,CGK",646000.0,1191.0,CGO,CGK,4582.11124299385
1468,"CGO,LHR",1223000.0,1941.0,CGO,LHR,8515.323187793356
1469,"CGO,SFO",1354000.0,2549.0,CGO,SFO,10115.78872762297
1470,"CGO,NRT",638500.0,2043.0,CGO,NRT,2410.2673692943754
1471,"BOG,ALG",1249000.0,3283.0,BOG,ALG,8569.393762536889
1472,"CGO,MEX",1575000.0,8053.0,CGO,MEX,13079.414483083363
1473,"CGO,ATL",7138500.0,13727.0,CGO,ATL,12200.804572987856
1474,"BOG,MEL",2031000.0,2148.0,BOG,MEL,14627.319373473007
1475,"CGO,OSL",1276000.0,3096.0,CGO,OSL,7382.343888379234
1476,"CGO,CLT",7104000.0,15519.0,CGO,CLT,12110.347802959948
1477,"BOG,GRU",686000.0,966.0,BOG,GRU,4335.884562543361
1478,"CGO,MNL",399000.0,1236.0,CGO,MNL,2338.7748925875867
1479,"CGO,SEA",1349000.0,3394.0,CGO,SEA,9323.863174937926
1480,"BOG,YYZ",615000.0,738.0,BOG,YYZ,4367.196381506626
1481,"CGO,JFK",1713000.0,3111.0,CGO,JFK,11621.371300830786
1482,"CGO,FCO",1167000.0,2581.0,CGO,FCO,8370.125018381066
1483,"BOG,CTU",2265000.0,4736.0,BOG,CTU,16086.885736085018
1484,"CGO,SGN",452000.0,1802.0,CGO,SGN,2734.5048983987876
1485,"BOG,SHA",2040000.0,4970.0,BOG,SHA,15698.402219907923
1486,"CGO,SIN",529000.0,1526.0,CGO,SIN,3827.278457795048
1487,"BOG,AEP",747000.0,985.0,BOG,AEP,4666.51307238338
1488,"BOG,HGH",2330000.0,4802.0,BOG,HGH,15832.258243056785
1489,"BOG,VIE",1221000.0,1773.0,BOG,VIE,9671.66424106826
1490,"CGO,ICN",402000.0,982.0,CGO,ICN,1179.8379168070653
1491,"BOG,DUB",1071000.0,1571.0,BOG,DUB,8136.405067358151
1492,"CGO,TPE",323500.0,473.0,CGO,TPE,1268.3015698810298
1493,"BOG,CNF",662000.0,1086.0,BOG,CNF,4266.625162099855
1494,"BOG,CDG",1111000.0,1599.0,BOG,CDG,8644.694198851741
1495,"BOG,SCL",649000.0,463.0,BOG,SCL,4250.684111154575
1496,"CGO,SAW",1168000.0,4441.0,CGO,SAW,7173.058290013315
1497,"CGO,LGW",1262000.0,2990.5,CGO,LGW,8523.495101230747
1498,"BOG,SZX",2523500.0,8033.0,BOG,SZX,16854.24691398868
1499,"BOG,BOM",1778000.0,3490.5,BOG,BOM,15539.318970794819
1500,"CGO,ORD",1529000.0,1793.0,CGO,ORD,11224.699359111644
1501,"BOG,XIY",7593000.0,14541.0,BOG,XIY,15651.348375877049
1502,"BOG,MXP",1179000.0,1542.0,BOG,MXP,9080.246838764482
1503,"BOG,CGO",3032500.0,10035.0,BOG,CGO,15574.210463401534
1504,"CGO,PHX",1343500.0,1606.0,CGO,PHX,11074.374777958032
1505,"BOG,CAI",1378000.0,1969.0,BOG,CAI,11225.43528080075
1506,"BOG,NBO",1837000.0,2758.0,BOG,NBO,12354.918287895875
1507,"CGO,MIA",1819000.0,3514.0,CGO,MIA,13145.136573951839
1508,"BOG,FRA",1132000.0,1666.0,BOG,FRA,9087.104372300526
1509,"BOG,CMN",1111000.0,1769.0,BOG,CMN,7550.150666452529
1510,"CGO,FLL",1891000.0,3514.0,CGO,FLL,13118.008937939103
1511,"BOG,PTY",367000.0,669.5,BOG,PTY,755.0510030137209
1512,"BOG,ATH",1277000.0,2247.0,BOG,ATH,10391.599931743187
1513,"CGO,ZRH",1208000.0,3199.0,CGO,ZRH,8261.342865892751
1514,"BOG,LIS",1058000.0,1573.0,BOG,LIS,7527.2859587408675
1515,"BOG,BLR",1998000.0,3565.0,BOG,BLR,16324.411282163206
1516,"BOG,SYD",1885000.0,1666.0,BOG,SYD,14325.74065870206
1517,"BOG,SVO",2033000.0,4242.0,BOG,SVO,10883.290130522359
1518,"BOG,HND",1826000.0,2024.0,BOG,HND,14309.966261636047
1519,"BOG,BRU",1157000.0,1867.0,BOG,BRU,8805.81467668574
1520,"BOG,JNB",1890000.0,3409.0,BOG,JNB,11473.85212927534
1521,"BOG,VCP",781000.0,863.0,BOG,VCP,4253.950568513129
1522,"BOG,KUL",2141000.0,4640.0,BOG,KUL,19067.666650891188
1523,"BOG,MAD",1062000.0,1429.0,BOG,MAD,8031.377658475414
1524,"BOG,CAN",2034000.0,5334.5,BOG,CAN,16788.375689289867
1525,"BOG,AMS",1115000.0,1648.0,BOG,AMS,8841.121557691398
1526,"BOG,BKK",2107000.0,3565.5,BOG,BKK,17894.76306467907
1527,"BOG,PEK",1927000.0,4875.5,BOG,PEK,14916.077953798627
1528,"BOG,LIM",391000.0,486.0,BOG,LIM,1888.2902171082947
1529,"BOG,DXB",1602000.0,2831.0,BOG,DXB,13630.635616772994
1530,"BOG,PVG",1895000.0,5812.0,BOG,PVG,15684.68170361839
1531,"BOG,DOH",1739000.0,3985.0,BOG,DOH,13281.904106671767
1532,"BOG,MAN",1092500.0,1825.0,BOG,MAN,8392.112765928103
1533,"BOG,CPH",1206000.0,1763.0,BOG,CPH,9375.560202154102
1534,"BOG,DME",1849000.0,3386.0,BOG,DME,10934.384898486886
1535,"BOG,LAX",706000.0,696.0,BOG,LAX,5600.3017570619495
1536,"BOG,ADD",1577000.0,2886.0,BOG,ADD,12429.092047404352
1537,"BOG,CPT",2147000.0,3322.0,BOG,CPT,10552.489940221438
1538,"BOG,MUC",1189000.0,1823.0,BOG,MUC,9316.707974752648
1539,"BOG,MCO",372000.0,416.0,BOG,MCO,2744.6744997966293
1540,"BOG,ARN",1243000.0,1856.0,BOG,ARN,9672.366764665318
1541,"BOG,DEL",1698000.0,2595.0,BOG,DEL,15204.419347407262
1542,"BOG,IAH",493000.0,887.0,BOG,IAH,3584.9426689535208
1543,"BOG,IST",1272000.0,2246.0,BOG,IST,10729.859116905935
1544,"BOG,CGK",2156000.0,2982.0,BOG,CGK,19833.50877167255
1545,"BOG,SFO",772000.0,792.0,BOG,SFO,6097.479373902789
1546,"BOG,NRT",1738000.0,1939.5,BOG,NRT,14254.284402731395
1547,"BOG,LHR",1175000.0,1541.0,BOG,LHR,8473.134162779905
1548,"CPH,ALG",346000.0,1392.0,CPH,ALG,2221.8929406603843
1549,"BOG,MEX",445000.0,403.0,BOG,MEX,3158.90672297904
1550,"BOG,ATL",526000.0,864.0,BOG,ATL,3388.732191073988
1551,"CPH,MEL",1831000.0,1300.0,CPH,MEL,15963.88062230257
1552,"BOG,OSL",1236000.0,1774.0,BOG,OSL,9288.376575888593
1553,"BOG,CLT",592000.0,643.0,BOG,CLT,3463.946998143641
1554,"CPH,GRU",1154000.0,1078.5,CPH,GRU,10405.21808231377
1555,"BOG,MNL",2115000.0,3420.0,BOG,MNL,17302.336005617017
1556,"BOG,SEA",827000.0,764.0,BOG,SEA,6598.339536171831
1557,"CPH,YYZ",738000.0,1069.0,CPH,YYZ,6269.450358266297
1558,"BOG,JFK",518000.0,603.0,BOG,JFK,3996.3160635083013
1559,"BOG,FCO",1207000.0,1406.0,BOG,FCO,9359.97351548508
1560,"BOG,SGN",2194000.0,3592.0,BOG,SGN,18287.033920581045
1561,"BOG,SIN",2343000.0,3563.0,BOG,SIN,19311.177171857722
1562,"CPH,AEP",1350000.0,1772.0,CPH,AEP,12064.567797716256
1563,"CPH,SHA",1481000.0,4406.0,CPH,SHA,8247.310811794825
1564,"BOG,ICN",1625000.0,2626.0,BOG,ICN,14864.103683401103
1565,"CPH,VIE",215000.0,271.0,CPH,VIE,876.6409275831495
1566,"CPH,HGH",1395000.0,9385.0,CPH,HGH,8288.71294221556
1567,"BOG,TPE",2029000.0,3257.5,BOG,TPE,16310.104521686846
1568,"CPH,DUB",220000.0,313.0,CPH,DUB,1241.54710480367
1569,"CPH,CNF",1200000.0,1068.0,CPH,CNF,9909.350696869928
1570,"BOG,SAW",1326000.0,2294.0,BOG,SAW,10784.397852425538
1571,"CPH,CDG",202000.0,262.0,CPH,CDG,1003.7004841333942
1572,"BOG,LGW",1177500.0,1846.0,BOG,LGW,8485.630622138176
1573,"CPH,SCL",1329000.0,1231.0,CPH,SCL,12631.908228201966
1574,"BOG,ORD",605000.0,550.0,BOG,ORD,4363.724446635163
1575,"CPH,BOM",844000.0,714.0,CPH,BOM,6410.96135626508
1576,"CPH,SZX",1229000.0,1824.0,CPH,SZX,8614.961381399615
1577,"BOG,PHX",720000.0,635.0,BOG,PHX,5051.747395317073
1578,"CPH,XIY",1615000.0,3308.0,CPH,XIY,7264.529355345478
1579,"CPH,MXP",223000.0,266.5,CPH,MXP,1144.1098720098912
1580,"BOG,MIA",339000.0,263.0,BOG,MIA,2434.892134515501
1581,"CPH,NBO",765000.0,918.0,CPH,NBO,6703.614148957061
1582,"CPH,CAI",423000.0,738.0,CPH,CAI,3197.2824313448314
1583,"BOG,FLL",646000.0,602.0,BOG,FLL,2460.8241809856668
1584,"CPH,CMN",359000.0,447.0,CPH,CMN,2925.683794307012
1585,"CPH,FRA",202000.0,256.0,CPH,FRA,678.6511490406508
1586,"BOG,ZRH",1176000.0,1771.5,BOG,ZRH,9073.68157964008
1587,"CPH,PTY",1134000.0,1116.0,CPH,PTY,9303.561551680299
1588,"CPH,SYD",1901000.0,1320.0,CPH,SYD,16042.589633893896
1589,"CPH,ATH",309000.0,377.0,CPH,ATH,2139.4547799622087
1590,"CPH,LIS",300000.0,388.0,CPH,LIS,2471.804263365398
1591,"CPH,BRU",221000.0,275.0,CPH,BRU,754.3832722555026
1592,"CPH,BLR",922000.0,805.0,CPH,BLR,7243.665240934242
1593,"CPH,SVO",648000.0,2476.0,CPH,SVO,1539.8370821702883
1594,"CPH,VCP",940000.0,852.0,CPH,VCP,10396.580828472795
1595,"CPH,JNB",1057000.0,858.0,CPH,JNB,9210.885049706909
1596,"CPH,HND",1234000.0,1344.0,CPH,HND,8707.97206726945
1597,"CPH,CAN",1124000.0,15250.0,CPH,CAN,8516.283412247267
1598,"CPH,KUL",1180000.0,1073.0,CPH,KUL,9696.22823166382
1599,"CPH,MAD",277000.0,272.0,CPH,MAD,2060.2507658309146
1600,"CPH,PEK",1474000.0,2340.0,CPH,PEK,7194.307829870541
1601,"CPH,AMS",206000.0,257.0,CPH,AMS,633.3847297968673
1602,"CPH,BKK",1053000.0,732.0,CPH,BKK,8636.95574792256
1603,"CPH,LIM",1267000.0,1058.0,CPH,LIM,11093.841771153506
1604,"CPH,PVG",1445000.0,4327.0,CPH,PVG,8277.113248975826
1605,"CPH,DXB",616000.0,648.0,CPH,DXB,4818.382073797659
1606,"CPH,BOG",1079000.0,1524.0,CPH,BOG,9375.560202154102
1607,"CPH,DOH",632000.0,754.0,CPH,DOH,4609.669856461675
1608,"CPH,MAN",217000.0,280.0,CPH,MAN,994.5942973738075
1609,"CPH,ADD",616000.0,1074.0,CPH,ADD,5669.3449652465315
1610,"CPH,DME",746500.0,1872.0,CPH,DME,1581.1466798663507
1611,"CPH,LAX",1056000.0,1021.0,CPH,LAX,9028.530600298918
1612,"CPH,MUC",203000.0,264.0,CPH,MUC,809.9072697989834
1613,"CPH,CPT",1299000.0,883.5,CPH,CPT,9977.194279921954
1614,"CPH,DEL",764000.0,604.0,CPH,DEL,5839.297815681196
1615,"CPH,MCO",880000.0,1009.0,CPH,MCO,7671.1298582591535
1616,"CPH,ARN",243000.0,276.0,CPH,ARN,546.754186642233
1617,"CPH,CGK",1325000.0,1213.0,CPH,CGK,10820.34203422052
1618,"CPH,IAH",939000.0,1120.0,CPH,IAH,8323.103631858234
1619,"CPH,IST",339000.0,574.0,CPH,IST,1977.9130493823754
1620,"CPH,NRT",1174000.0,1988.0,CPH,NRT,8712.046534514562
1621,"CPH,SFO",1038000.0,1098.0,CPH,SFO,8807.137883541513
1622,"CPH,LHR",190000.0,230.0,CPH,LHR,979.6111473859538
1623,"CPH,MEX",1056000.0,1200.0,CPH,MEX,9513.426832219433
1624,"DUB,ALG",325500.0,1129.0,DUB,ALG,1999.8510629490172
1625,"CPH,ATL",834000.0,1088.0,CPH,ATL,7391.566198458665
1626,"CPH,OSL",233000.0,333.5,CPH,OSL,509.6080381674036
1627,"DUB,MEL",1843000.0,1190.0,DUB,MEL,17197.284695403305
1628,"CPH,CLT",805000.0,1113.0,CPH,CLT,7055.691605317035
1629,"CPH,MNL",1322000.0,1322.5,CPH,MNL,9787.595048128016
1630,"DUB,GRU",1155500.0,906.0,DUB,GRU,9380.78814743622
1631,"CPH,SEA",951000.0,1081.0,CPH,SEA,7810.172964758033
1632,"CPH,FCO",248000.0,354.0,CPH,FCO,1536.7471291247516
1633,"DUB,YYZ",686000.0,788.0,DUB,YYZ,5260.987306186392
1634,"CPH,SIN",1298000.0,1199.0,CPH,SIN,9967.636271197312
1635,"CPH,JFK",750500.0,980.0,CPH,JFK,6188.677954099153
1636,"CPH,SGN",1225000.0,1193.0,CPH,SGN,9265.194052985518
1637,"CPH,ICN",999000.0,1488.0,CPH,ICN,7924.124150883651
1638,"DUB,SHA",1527000.0,4469.5,DUB,SHA,9337.934374393619
1639,"CPH,TPE",1246500.0,2530.5,CPH,TPE,8810.076811893308
1640,"DUB,AEP",1332000.0,1779.0,DUB,AEP,10994.952695172899
1641,"DUB,CPH",237000.0,354.0,DUB,CPH,1241.54710480367
1642,"CPH,SAW",328000.0,1198.0,CPH,SAW,2037.8379803098173
1643,"DUB,VIE",241000.0,298.0,DUB,VIE,1702.4454760599947
1644,"DUB,CDG",204000.0,250.0,DUB,CDG,784.9677949707155
1645,"CPH,LGW",297000.0,464.5,CPH,LGW,984.188107867837
1646,"DUB,CNF",1148000.0,967.0,DUB,CNF,8890.676485962647
1647,"CPH,ORD",776000.0,1131.0,CPH,ORD,6853.715677125402
1648,"DUB,SCL",1289000.0,923.0,DUB,SCL,11472.359653869582
1649,"DUB,BOM",863000.0,687.0,DUB,BOM,7601.492581685859
1650,"CPH,PHX",991500.0,1165.0,CPH,PHX,8811.340098189532
1651,"DUB,SZX",1276500.0,1755.0,DUB,SZX,9794.490171196176
1652,"DUB,MXP",232000.0,248.0,DUB,MXP,1381.7334121185102
1653,"CPH,MIA",894000.0,1027.5,CPH,MIA,7844.91918404007
1654,"DUB,XIY",1225000.0,2820.0,DUB,XIY,8421.54968281544
1655,"DUB,NBO",840000.0,888.0,DUB,NBO,7275.353750631485
1656,"CPH,FLL",879000.0,1021.0,CPH,FLL,7811.77849077618
1657,"DUB,CAI",470000.0,600.0,DUB,CAI,3981.799617402901
1658,"CPH,ZRH",209000.0,304.0,CPH,ZRH,949.6183734199893
1659,"DUB,CMN",345000.0,384.0,DUB,CMN,2232.332888061122
1660,"DUB,FRA",206000.0,258.0,DUB,FRA,1086.8876336458068
1661,"DUB,SYD",2025000.0,1239.0,DUB,SYD,17215.265842815817
1662,"DUB,PTY",1076000.0,974.0,DUB,PTY,8082.7082716173
1663,"DUB,ATH",328000.0,317.0,DUB,ATH,2875.691831051876
1664,"DUB,BRU",201000.0,249.0,DUB,BRU,784.3138803832927
1665,"DUB,LIS",299000.0,324.0,DUB,LIS,1642.4750661494097
1666,"DUB,BLR",970000.0,725.0,DUB,BLR,8435.654968377803
1667,"DUB,VCP",949000.0,821.0,DUB,VCP,9363.241568456753
1668,"DUB,SVO",596000.0,1545.0,DUB,SVO,2774.148959418431
1669,"DUB,JNB",1151000.0,783.0,DUB,JNB,9452.414974891857
1670,"DUB,CAN",1225000.0,15257.0,DUB,CAN,9695.71821877202
1671,"DUB,HND",1191000.0,1207.0,DUB,HND,9594.802699517026
1672,"DUB,MAD",241000.0,224.0,DUB,MAD,1454.221403961697
1673,"DUB,KUL",1275500.0,1129.0,DUB,KUL,10936.387773271848
1674,"DUB,PEK",1539000.0,4453.0,DUB,PEK,8267.926346164231
1675,"DUB,BKK",1118000.0,729.0,DUB,BKK,9877.06021540807
1676,"DUB,AMS",159000.0,211.0,DUB,AMS,750.1595793412733
1677,"DUB,PVG",1510000.0,4203.0,DUB,PVG,9364.384888415792
1678,"DUB,BOG",1045000.0,1503.0,DUB,BOG,8136.405067358151
1679,"DUB,DXB",652000.0,598.0,DUB,DXB,5918.5282104858225
1680,"DUB,LIM",1201000.0,1008.0,DUB,LIM,9854.652528384475
1681,"DUB,ADD",657500.0,1101.0,DUB,ADD,6365.460650031113
1682,"DUB,MAN",183000.0,228.0,DUB,MAN,265.01493904130797
1683,"DUB,DOH",688000.0,564.0,DUB,DOH,5670.441850863667
1684,"DUB,MUC",222000.0,241.0,DUB,MUC,1381.2840106993374
1685,"DUB,DME",814000.0,1463.0,DUB,DME,2818.6092098274326
1686,"DUB,LAX",1010000.0,867.0,DUB,LAX,8318.070555499
1687,"DUB,DEL",793000.0,733.0,DUB,DEL,7073.704330145686
1688,"DUB,CPT",1271000.0,784.0,DUB,CPT,10009.045008185762
1689,"DUB,MCO",772000.0,774.0,DUB,MCO,6541.441266237612
1690,"DUB,CGK",1355000.0,1212.0,DUB,CGK,12059.27200816883
1691,"DUB,ARN",276000.0,293.0,DUB,ARN,1624.7511595901487
1692,"DUB,IAH",842000.0,930.0,DUB,IAH,7318.211651818931
1693,"DUB,NRT",1117000.0,1577.0,DUB,NRT,9590.63118122261
1694,"DUB,IST",357000.0,485.0,DUB,IST,2923.9459860268034
1695,"DUB,SFO",1019500.0,870.0,DUB,SFO,8183.011367483826
1696,"DUB,MEX",967000.0,1097.0,DUB,MEX,8465.094662091382
1697,"DUB,LHR",215000.0,225.0,DUB,LHR,449.2537560432967
1698,"CAI,ALG",522000.0,1606.0,CAI,ALG,2705.7295288195314
1699,"DUB,OSL",281000.0,350.0,DUB,OSL,1285.5933552197737
1700,"DUB,ATL",725000.0,1018.0,DUB,ATL,6322.9025137978815
1701,"CAI,MEL",1681000.0,1958.0,CAI,MEL,13941.733539115694
1702,"DUB,CLT",698000.0,907.0,DUB,CLT,5973.231684961392
1703,"DUB,MNL",1397000.0,1304.0,DUB,MNL,10956.163809924528
1704,"CAI,GRU",1385000.0,1324.0,CAI,GRU,10217.487589066797
1705,"DUB,SEA",929000.0,988.5,DUB,SEA,7283.4106311556525
1706,"DUB,FCO",264000.0,296.0,DUB,FCO,1885.5673433160316
1707,"CAI,YYZ",956000.0,901.0,CAI,YYZ,9228.25064890026
1708,"DUB,JFK",714000.0,743.0,DUB,JFK,5103.022720109331
1709,"DUB,SIN",1321000.0,1104.5,DUB,SIN,11208.688031305857
1710,"DUB,SGN",1367000.0,1218.0,DUB,SGN,10500.142325048999
1711,"DUB,ICN",980000.0,1571.0,DUB,ICN,8934.47646085812
1712,"CAI,CTU",583000.0,5000.0,CAI,CTU,6827.236763906934
1713,"CAI,SHA",929500.0,6958.0,CAI,SHA,8326.217142863034
1714,"CAI,AEP",1545000.0,1837.0,CAI,AEP,11831.86331048857
1715,"DUB,TPE",1321500.0,2940.0,DUB,TPE,9932.597820007839
1716,"CAI,HGH",952000.0,5660.0,CAI,HGH,8296.622453620726
1717,"CAI,CPH",435000.0,649.0,CAI,CPH,3197.2824313448314
1718,"CAI,VIE",389500.0,430.0,CAI,VIE,2365.3855069103765
1719,"DUB,SAW",395000.0,310.0,DUB,SAW,2986.6323923070368
1720,"CAI,CDG",417000.0,509.0,CAI,CDG,3210.45665740932
1721,"DUB,LGW",374000.0,424.0,DUB,LGW,484.44687668120963
1722,"CAI,CNF",1462000.0,1392.0,CAI,CNF,9770.938524300496
1723,"DUB,ORD",732000.0,863.5,DUB,ORD,5895.321860400911
1724,"CAI,SCL",1624000.0,2217.0,CAI,SCL,12830.298601393677
1725,"CAI,BOM",524000.0,595.0,CAI,BOM,4341.423316784899
1726,"DUB,PHX",924000.0,988.0,DUB,PHX,8015.954745600503
1727,"CAI,SZX",761500.0,6041.0,CAI,SZX,8075.1584936478375
1728,"CAI,MXP",391000.0,527.0,CAI,MXP,2616.775763700702
1729,"CAI,XIY",890000.0,6677.0,CAI,XIY,7104.113842184854
1730,"CAI,NBO",622000.0,835.0,CAI,NBO,3544.807979262831
1731,"DUB,MIA",774000.0,925.0,DUB,MIA,6692.7788426506195
1732,"CAI,CGO",873000.0,5797.5,CAI,CGO,7536.4987801916
1733,"CAI,DUB",448000.0,579.0,CAI,DUB,3981.799617402901
1734,"DUB,FLL",794000.0,731.0,DUB,FLL,6660.350997776709
1735,"CAI,CMN",585000.0,548.0,CAI,CMN,3683.733149690172
1736,"CAI,FRA",382000.0,476.0,CAI,FRA,2921.7053735073105
1737,"DUB,ZRH",231000.0,294.0,DUB,ZRH,1237.3178897153261
1738,"CAI,PTY",1316000.0,1094.0,CAI,PTY,11447.101933020649
1739,"CAI,SYD",1687000.0,1582.0,CAI,SYD,14403.406989977102
1740,"CAI,LIS",510500.0,669.0,CAI,LIS,3806.819842188139
1741,"CAI,ATH",463000.0,474.0,CAI,ATH,1107.1771556123354
1742,"CAI,BRU",399000.0,544.0,CAI,BRU,3208.608791885626
1743,"CAI,SVO",679000.0,2075.0,CAI,SVO,2913.084048520586
1744,"CAI,BLR",608000.0,972.0,CAI,BLR,5099.770760928627
1745,"CAI,VCP",1509000.0,3011.0,CAI,VCP,10249.462525583898
1746,"CAI,JNB",978000.0,1227.0,CAI,JNB,6264.987901059445
1747,"CAI,HND",1297000.0,2006.0,CAI,HND,9561.438574631935
1748,"CAI,KUL",891000.0,989.0,CAI,KUL,7964.468201324206
1749,"CAI,CAN",749500.0,6008.0,CAI,CAN,7991.463378202947
1750,"CAI,MAD",483000.0,569.5,CAI,MAD,3349.6457093275535
1751,"CAI,AMS",408000.0,541.0,CAI,AMS,3287.3047301588967
1752,"CAI,PEK",764000.0,5023.0,CAI,PEK,7532.887008156853
1753,"CAI,BKK",887000.0,1028.0,CAI,BKK,7279.768802814929
1754,"CAI,LIM",1623500.0,1678.5,CAI,LIM,12444.45375737922
1755,"CAI,PVG",820500.0,5330.5,CAI,PVG,8368.862239103535
1756,"CAI,DXB",356000.0,329.0,CAI,DXB,2415.4452388282
1757,"CAI,BOG",1290000.0,1507.0,CAI,BOG,11225.43528080075
1758,"CAI,DOH",334000.0,657.0,CAI,DOH,2057.5659754671656
1759,"CAI,MAN",454000.0,605.5,CAI,MAN,3743.795615708927
1760,"CAI,ADD",532000.0,644.0,CAI,ADD,2473.540657039401
1761,"CAI,DME",687000.0,548.0,CAI,DME,2858.5028945239314
1762,"CAI,LAX",1312000.0,979.5,CAI,LAX,12218.117048641549
1763,"CAI,MUC",386000.0,524.0,CAI,MUC,2623.169201420738
1764,"CAI,CPT",1011000.0,734.0,CAI,CPT,7251.872298586907
1765,"CAI,ARN",447000.0,630.0,CAI,ARN,3436.158999777795
1766,"CAI,MCO",1131000.0,867.5,CAI,MCO,10356.87184972661
1767,"CAI,DEL",545000.0,612.0,CAI,DEL,4402.923358304318
1768,"CAI,IAH",1201500.0,905.0,CAI,IAH,11273.67421548714
1769,"CAI,CGK",1038000.0,1051.0,CAI,CGK,8948.870850674648
1770,"CAI,IST",417000.0,436.0,CAI,IST,1262.9522981678347
1771,"CAI,NRT",1250000.0,1898.0,CAI,NRT,9592.928990805092
1772,"CAI,LHR",407000.0,509.0,CAI,LHR,3532.6479720082525
1773,"CAI,SFO",1255000.0,994.5,CAI,SFO,12004.26598481625
1774,"CAI,ATL",1071000.0,854.0,CAI,ATL,10235.831032062715
1775,"CAI,MEX",1269000.0,1156.5,CAI,MEX,12370.859461300659
1776,"ADD,ALG",768000.0,2791.0,ADD,ALG,4724.777200093402
1777,"CAI,CLT",1062000.0,971.5,CAI,CLT,9875.846826686287
1778,"CAI,OSL",455500.0,633.0,CAI,OSL,3664.1126649523057
1779,"ADD,MEL",1508000.0,1490.0,ADD,MEL,12025.309177333938
1780,"CAI,SEA",1175000.0,1045.0,CAI,SEA,10997.431009816575
1781,"CAI,MNL",1055000.0,1727.0,CAI,MNL,9168.226316958715
1782,"ADD,GRU",1618000.0,3675.5,ADD,GRU,9927.083027473896
1783,"CAI,JFK",1045000.0,837.0,CAI,JFK,9016.465902013322
1784,"ADD,YYZ",1153500.0,1255.0,ADD,YYZ,11501.403125202745
1785,"CAI,FCO",418000.0,486.0,CAI,FCO,2150.777998273147
1786,"CAI,SGN",1035000.0,1871.0,CAI,SGN,7995.727724887824
1787,"CAI,SIN",962000.0,1417.0,CAI,SIN,8261.929347604819
1788,"ADD,AEP",1709000.0,3946.0,ADD,AEP,11229.881132925517
1789,"CAI,ICN",1024000.0,1511.0,CAI,ICN,8431.170754310393
1790,"ADD,VIE",587000.0,1359.0,ADD,VIE,4824.966469510499
1791,"CAI,TPE",1116000.0,2043.5,CAI,TPE,8626.582797867994
1792,"ADD,HGH",1552000.0,11294.0,ADD,HGH,8706.950158546138
1793,"ADD,CPH",629500.0,1317.0,ADD,CPH,5669.3449652465315
1794,"ADD,CNF",1627000.0,1385.0,ADD,CNF,9595.312994054493
1795,"CAI,SAW",530000.0,677.0,CAI,SAW,1213.1338484777373
1796,"ADD,CDG",607000.0,1421.0,ADD,CDG,5580.726064362499
1797,"ADD,SCL",1983000.0,2632.0,ADD,SCL,12369.687887835531
1798,"CAI,LGW",538000.0,1018.0,CAI,LGW,3498.4414838406074
1799,"CAI,ORD",1047000.0,885.0,CAI,ORD,9874.505435762667
1800,"ADD,BOM",504000.0,597.5,ADD,BOM,3834.6951670829635
1801,"CAI,PHX",1245000.0,1002.0,CAI,PHX,11969.593499402581
1802,"ADD,MXP",607000.0,1448.0,ADD,MXP,4983.972361267031
1803,"ADD,NBO",654000.0,612.0,ADD,NBO,1163.6126187686227
1804,"CAI,MIA",1122500.0,899.0,CAI,MIA,10450.9507502056
1805,"ADD,DUB",659500.0,1419.0,ADD,DUB,6365.460650031113
1806,"ADD,CMN",706000.0,760.0,ADD,CMN,5458.928895043013
1807,"CAI,FLL",1147500.0,899.0,CAI,FLL,10421.443466849023
1808,"ADD,FRA",642000.0,1530.0,ADD,FRA,5348.75187749624
1809,"ADD,PTY",1615000.0,1736.0,ADD,PTY,12882.24887097521
1810,"CAI,ZRH",380000.0,476.0,CAI,ZRH,2744.7427791293303
1811,"ADD,ATH",641000.0,1464.0,ADD,ATH,3547.5695751705534
1812,"ADD,LIS",731000.0,1315.0,ADD,LIS,5798.659245949394
1813,"ADD,BLR",708000.0,655.0,ADD,BLR,4267.145486056051
1814,"ADD,SYD",1658000.0,1838.0,ADD,SYD,12623.037015526153
1815,"ADD,SVO",1109000.0,3707.0,ADD,SVO,5226.979280106311
1816,"ADD,BRU",610000.0,1274.0,ADD,BRU,5619.145149227229
1817,"ADD,HND",1464000.0,2175.0,ADD,HND,10404.938313208224
1818,"ADD,JNB",834000.0,3365.0,ADD,JNB,4068.006696272803
1819,"ADD,KUL",984000.0,1113.0,ADD,KUL,6985.472784517337
1820,"ADD,MAD",665000.0,1063.0,ADD,MAD,5444.78373667763
1821,"ADD,CAN",1239000.0,16195.0,ADD,CAN,8038.074893043311
1822,"ADD,AMS",628000.0,1447.0,ADD,AMS,5714.853381733168
1823,"ADD,BKK",929000.0,917.0,ADD,BKK,6757.834948503523
1824,"ADD,LIM",1673500.0,2375.0,ADD,LIM,13014.865158876137
1825,"ADD,DXB",484500.0,378.0,ADD,DXB,2518.9583517770598
1826,"ADD,DOH",498500.0,511.0,ADD,DOH,2262.5201733608424
1827,"ADD,PVG",1842500.0,7461.0,ADD,PVG,8830.82010004372
1828,"ADD,MAN",667500.0,1235.0,ADD,MAN,6146.1867075822465
1829,"ADD,BOG",1516000.0,2787.0,ADD,BOG,12429.092047404352
1830,"ADD,DME",867000.0,2952.0,ADD,DME,5163.480287870555
